text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
@XHNews @AmbChangHua Will #fattyxi report to the world on #UyghurGenocide that his committing in #Xinjiang ?!… https://t.co/xcl8OJ3qj5,FALSE,0,XHNews,2022-12-06T18:43:34Z,TRUE,1600167723526656000,1600199283713527809,487118986,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Davewang58,0,FALSE,FALSE,NA,NA
@CPEC_Official @AmbNong @CathayPak @WangXianfeng8 InshAllah.. ✨,FALSE,0,CPEC_Official,2022-12-06T18:18:05Z,FALSE,1600133207017635843,1600192873999130624,4848532433,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GulAbbas512,0,FALSE,FALSE,NA,NA
"RT @Orhaan82191733: #takeUsBackToChina
#giveusNOCs
#ShiheziUniversity
#Xinjiang @Zhou_Li_CHN

@MFA_China

@JiRongMFA

@XiJinping_Chin

@CGM…",FALSE,0,NA,2022-12-06T18:04:00Z,FALSE,NA,1600189326339383297,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HashimAli616,7,TRUE,FALSE,NA,NA
COAS Gen Asim Munir Vows Sacred #Pakistan War Against #Indian &amp; #Iranian State Terrorism Will Continue till logical… https://t.co/TBs8mW1FSm,FALSE,0,NA,2022-12-06T18:02:35Z,TRUE,NA,1600188971090251778,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PAKDEFENSE_COM,0,FALSE,FALSE,NA,NA
CJCSC General Sahir Shamshad Mirza Pays Homage And Rich Tribute To FOUNDER Of Sacred  #Pakistan QUAID-E-AZAM MUHAMM… https://t.co/ipB2CT13pC,FALSE,0,NA,2022-12-06T18:00:29Z,TRUE,NA,1600188442238926850,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PAKDEFENSE_COM,0,FALSE,FALSE,NA,NA
"وزیر خارجہ بلاول بھٹو زرداری انڈونیشیا اور سنگاپور کا تین روزہ سرکاری دورہ کریں گے!

#VoiceOfFriendship #DostiFM98… https://t.co/zTreDAJYym",FALSE,0,NA,2022-12-06T17:40:24Z,TRUE,NA,1600183388060585984,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DostiFM98,0,FALSE,FALSE,NA,NA
RT @Emodad98: @CathayPak look into #ShiheziUniversity #Xinjiang they are wasting our time and money help us #givenNOCs @JiRongMFA,FALSE,0,NA,2022-12-06T17:26:25Z,FALSE,NA,1600179868762710018,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HashimAli616,1,TRUE,FALSE,NA,NA
"RT @CPEC_Official: ECC approves revolving fund account for CPEC IPPs

🇨🇳🤝🇵🇰

@MIshaqDar50 @CathayPak @AmbNong @WangXianfeng8 

#China #CPEC…",FALSE,0,NA,2022-12-06T17:25:57Z,FALSE,NA,1600179750764281858,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmbNaghmanaHash,4,TRUE,FALSE,NA,NA
"RT @CPEC_Official: China honors Prof. Dr. M. Iqbal Choudhary with China Friendship Award.

🇨🇳🤝🇵🇰

@COMSATS_en @AmbNong @CathayPak 

#China…",FALSE,0,NA,2022-12-06T17:22:04Z,FALSE,NA,1600178776108720141,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmbNaghmanaHash,2,TRUE,FALSE,NA,NA
"سی ایس ایس 2022 کے نتائج کا اعلان!

#VoiceOfFriendship #DostiFM98 #Pakistan #China @CathayPak @WangXianfeng8… https://t.co/ehWsvRcjP4",FALSE,0,NA,2022-12-06T17:10:38Z,TRUE,NA,1600175896073216001,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DostiFM98,0,FALSE,FALSE,NA,NA
"RT @Emodad98: #ShiheziUniversity #Xinjiang @Zhou_Li_CHN
@MFA_China @JiRongMFA @XiJinping_Chin @CGMeifangZhang @zlj517 @AmbLiuXiaoMing @Chin…",FALSE,0,NA,2022-12-06T17:00:38Z,FALSE,NA,1600173380334153729,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Orhaan82191733,2,TRUE,FALSE,NA,NA
"RT @Orhaan82191733: #takeUsBackToChina
#giveusNOCs
#ShiheziUniversity
#Xinjiang @Zhou_Li_CHN

@MFA_China

@JiRongMFA

@XiJinping_Chin

@CGM…",FALSE,0,NA,2022-12-06T16:56:20Z,FALSE,NA,1600172300065570824,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GKCB010,7,TRUE,FALSE,NA,NA
"RT @Rohitkhinchi18: #takeUsBackToChina
#giveusNOCs
#ShiheziUniversity
#Xinjiang
@Zhou_Li_CHN
@MFA_China
@JiRongMFA
@XiJinping_Chin
@CGMeifa…",FALSE,0,NA,2022-12-06T16:56:13Z,FALSE,NA,1600172268973264896,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GKCB010,8,TRUE,FALSE,NA,NA
"RT @Orhaan82191733: #takeUsBackToChina
#giveusNOCs
#ShiheziUniversity
#Xinjiang @Zhou_Li_CHN

@MFA_China

@JiRongMFA

@XiJinping_Chin

@CGM…",FALSE,0,NA,2022-12-06T16:48:13Z,FALSE,NA,1600170255313440768,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",saifhaque1,7,TRUE,FALSE,NA,NA
"RT @Rohitkhinchi18: #takeUsBackToChina
#giveusNOCs
#ShiheziUniversity
#Xinjiang
@Zhou_Li_CHN
@MFA_China
@JiRongMFA
@XiJinping_Chin
@CGMeifa…",FALSE,0,NA,2022-12-06T16:48:00Z,FALSE,NA,1600170200568954887,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",saifhaque1,8,TRUE,FALSE,NA,NA
"https://t.co/fHjdVyxltt 
مقبوضہ کشمیر میں ہندوستانی پولیس نے سینئر صحافی خالد گل کو گرفتار کر لیا
@antonioguterres… https://t.co/18tmBnTyfF",FALSE,0,NA,2022-12-06T16:40:23Z,TRUE,NA,1600168286943006736,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Kashmirstate,0,FALSE,FALSE,NA,NA
"RT @Rohitkhinchi18: #takeUsBackToChina
#giveusNOCs
#ShiheziUniversity
#Xinjiang
@Zhou_Li_CHN
@MFA_China
@JiRongMFA
@XiJinping_Chin
@CGMeifa…",FALSE,0,NA,2022-12-06T16:37:53Z,FALSE,NA,1600167654148681728,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Orhaan82191733,8,TRUE,FALSE,NA,NA
RT @ForeignOfficePk: Foreign Minister @BBhuttoZardari visited Consulate General of 🇨🇳 in Karachi and expressed condolences on passing of fo…,FALSE,0,NA,2022-12-06T16:37:19Z,FALSE,NA,1600167511932403712,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FelixChao7,172,TRUE,FALSE,NA,NA
@CPEC_Official @MIshaqDar50 @CathayPak @AmbNong Alhamdulillahe Shukraow wa Hamda.. ✨,FALSE,0,CPEC_Official,2022-12-06T16:37:18Z,FALSE,1600166127526895616,1600167507456774156,4848532433,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GulAbbas512,0,FALSE,FALSE,NA,NA
"RT @CPEC_Official: ای سی سی نے سی پیک ”پاکستان انرجی ریوالونگ فنڈ”کو ”پاکستان انرجی ریوالونگ اکائونٹ” میں تبدیل کرنے کی منظوری دے دی

🇨🇳 🤝🏻…",FALSE,0,NA,2022-12-06T16:33:22Z,FALSE,NA,1600166519589113856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SabarJamil5,2,TRUE,FALSE,NA,NA
ای سی سی نے سی پیک ”پاکستان انرجی ریوالونگ فنڈ”کو ”پاکستان انرجی ریوالونگ اکائونٹ” میں تبدیل کرنے کی منظوری دے دی… https://t.co/8FQzqGGwTh,FALSE,11,NA,2022-12-06T16:31:49Z,TRUE,NA,1600166127526895616,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CPEC_Official,2,FALSE,FALSE,NA,NA
"RT @DiplomaticIns: Youth is the future torchbearer of Pakistan-China friendship 
https://t.co/VOm5MDd4LC via @DiplomaticIns 

@MFA_China @c…",FALSE,0,NA,2022-12-06T16:26:36Z,FALSE,NA,1600164817020428288,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HassanMustafaQ2,4,TRUE,FALSE,NA,NA
RT @NewswireIntern1: Chinese outlook on human rights enriches global cause https://t.co/ru8Yur4Pww @AmbNong @zlj517 @libijian2 @Gwadar_Pro…,FALSE,0,NA,2022-12-06T16:17:32Z,FALSE,NA,1600162533247111171,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",COVERT83634758,1,TRUE,FALSE,NA,NA
RT @NewswireIntern1: China’s deep space exploration laboratory eyes top talents worldwide https://t.co/qdY6HmMi5f @AmbNong @zlj517 @libijia…,FALSE,0,NA,2022-12-06T16:17:29Z,FALSE,NA,1600162520534245376,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",COVERT83634758,1,TRUE,FALSE,NA,NA
RT @NewswireIntern1: China promotes further opening in panda bond market https://t.co/xSjNiGpBR8 @AmbNong @zlj517 @libijian2 @Gwadar_Pro @C…,FALSE,0,NA,2022-12-06T16:17:26Z,FALSE,NA,1600162508802707467,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",COVERT83634758,1,TRUE,FALSE,NA,NA
RT @NewswireIntern1: No hurdle in the way of CPEC: Ruling party leader https://t.co/q6uVxh7NNo @AmbNong @zlj517 @libijian2 @Gwadar_Pro @Cat…,FALSE,0,NA,2022-12-06T16:17:23Z,FALSE,NA,1600162497096519681,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",COVERT83634758,1,TRUE,FALSE,NA,NA
"Shared my humble views on China’s geoeconomics with FM 98 Dosti channel @DostiFM98 
Link: https://t.co/DzKniKaX24… https://t.co/jQwk1kCfD1",FALSE,2,NA,2022-12-06T16:12:28Z,TRUE,NA,1600161259457945600,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ejazbhatty,0,FALSE,FALSE,NA,NA
@CathayPak look into #ShiheziUniversity #Xinjiang they are wasting our time and money help us #givenNOCs @JiRongMFA https://t.co/f06V9YmZ2m,FALSE,2,CathayPak,2022-12-06T16:10:29Z,FALSE,NA,1600160759077429248,3612384374,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Emodad98,1,FALSE,FALSE,NA,NA
No hurdle in the way of CPEC: Ruling party leader https://t.co/q6uVxh7NNo @AmbNong @zlj517 @libijian2 @Gwadar_Pro @CathayPak @agneszhaoxp,FALSE,1,NA,2022-12-06T16:10:15Z,FALSE,NA,1600160702240477184,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NewswireIntern1,1,FALSE,FALSE,NA,NA
"RT @frkjournalist: HANGOR IN MAKING: 
@PakistanNavy all set to have ""Keel Laying"" of 1st HANGOR Class Submarine ""PNS TASNEEM"" (5th of 08) &amp;…",FALSE,0,NA,2022-12-06T16:09:22Z,FALSE,NA,1600160478973468672,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",alilillah,1,TRUE,FALSE,NA,NA
@CathayPak look into #ShiheziUniversity in #Xinjiang @JiRongMFA https://t.co/m8eB1vApNH,FALSE,1,CathayPak,2022-12-06T16:08:34Z,FALSE,NA,1600160278158589952,3612384374,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Emodad98,0,FALSE,FALSE,NA,NA
China promotes further opening in panda bond market https://t.co/xSjNiGpBR8 @AmbNong @zlj517 @libijian2 @Gwadar_Pro @CathayPak @agneszhaoxp,FALSE,1,NA,2022-12-06T16:07:50Z,FALSE,NA,1600160091583688704,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NewswireIntern1,1,FALSE,FALSE,NA,NA
China’s deep space exploration laboratory eyes top talents worldwide https://t.co/qdY6HmMi5f @AmbNong @zlj517… https://t.co/gW7NfUlPeN,FALSE,1,NA,2022-12-06T16:06:32Z,TRUE,NA,1600159764901597185,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NewswireIntern1,1,FALSE,FALSE,NA,NA
"HANGOR IN MAKING: 
@PakistanNavy all set to have ""Keel Laying"" of 1st HANGOR Class Submarine ""PNS TASNEEM"" (5th of… https://t.co/7hfqco6vhE",FALSE,5,NA,2022-12-06T16:06:22Z,TRUE,NA,1600159724921491459,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",frkjournalist,1,FALSE,FALSE,NA,NA
Chinese outlook on human rights enriches global cause https://t.co/ru8Yur4Pww @AmbNong @zlj517 @libijian2… https://t.co/CZxkiDGyBT,FALSE,1,NA,2022-12-06T16:05:48Z,TRUE,NA,1600159581358809088,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NewswireIntern1,1,FALSE,FALSE,NA,NA
"@CathayPak @JiRongMFA #ShiheziUniversity #Xinjiang #givenNOCs 
University needs to fulfil responsibilities https://t.co/dJAtcxp6jk",FALSE,2,CathayPak,2022-12-06T16:04:55Z,FALSE,NA,1600159357966389248,3612384374,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Emodad98,0,FALSE,FALSE,NA,NA
"RT @Orhaan82191733: #takeUsBackToChina
#giveusNOCs
#ShiheziUniversity
#Xinjiang @Zhou_Li_CHN

@MFA_China

@JiRongMFA

@XiJinping_Chin

@CGM…",FALSE,0,NA,2022-12-06T15:59:31Z,FALSE,NA,1600158001427779584,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Amyloid_SS,7,TRUE,FALSE,NA,NA
#ShiheziUniversity unfortunately deserves this slander. Abandoning their students in such a critical time.… https://t.co/Mrxx4UwVYK,FALSE,2,NA,2022-12-06T15:57:47Z,TRUE,NA,1600157562925592580,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Emodad98,0,FALSE,FALSE,NA,NA
"RT @Emodad98: #ShiheziUniversity #Xinjiang @Zhou_Li_CHN
@MFA_China @JiRongMFA @XiJinping_Chin @CGMeifangZhang @zlj517 @AmbLiuXiaoMing @Chin…",FALSE,0,NA,2022-12-06T15:55:57Z,FALSE,NA,1600157103531773957,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",astudentinchina,2,TRUE,FALSE,NA,NA
RT @skysaltandice: It's sad to see how less shihezi university care for their students. We have invested so much time and fortune in this i…,FALSE,0,NA,2022-12-06T15:55:53Z,FALSE,NA,1600157086020780032,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",astudentinchina,3,TRUE,FALSE,NA,NA
"نیویارک: چوہوں کو ختم کرنے کی پونے دو لاکھ ڈالر سالانہ تنخواہ

#VoiceOfFriendship #DostiFM98 #Pakistan #China… https://t.co/FFlDwHSJtP",FALSE,1,NA,2022-12-06T15:46:09Z,TRUE,NA,1600154635435589632,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DostiFM98,0,FALSE,FALSE,NA,NA
"طب کی دنیا میں ایک بڑا اقدام

#VoiceOfFriendship #DostiFM98 #Pakistan #China 
@CathayPak @WangXianfeng8
 
https://t.co/Zb3ShKZsYC",FALSE,1,NA,2022-12-06T15:45:06Z,FALSE,NA,1600154374457524224,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DostiFM98,0,FALSE,FALSE,NA,NA
"@Zhou_Li_CHN

@MFA_China

@JiRongMFA

@XiJinping_Chin

@CGMeifangZhang

@zlj517

@AmbLiuXiaoMing

@China_Amb_India… https://t.co/GFWfi7JE96",FALSE,3,Zhou_Li_CHN,2022-12-06T15:43:30Z,TRUE,NA,1600153970151804928,1498657322670833668,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Emodad98,1,FALSE,FALSE,NA,NA
"@Zhou_Li_CHN @JiRongMFA @MFA_China @CurtisSChin 
@CathayPak 
@CGMeifangZhang #ShiheziUniversity #takeUsBackToChina… https://t.co/4V1vP3JoXr",FALSE,2,Zhou_Li_CHN,2022-12-06T15:42:53Z,TRUE,NA,1600153813259730944,1498657322670833668,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",skysaltandice,0,FALSE,FALSE,NA,NA
"پاکستان اور انگلینڈ کی کرکٹ ٹیمیں ملتان پہنچ گئیں!

#VoiceOfFriendship #DostiFM98 #Pakistan #China @CathayPak… https://t.co/AdOfIaPeT8",FALSE,1,NA,2022-12-06T15:41:49Z,TRUE,NA,1600153547412164608,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DostiFM98,0,FALSE,FALSE,NA,NA
"@Zhou_Li_CHN @JiRongMFA @MFA_China @CurtisSChin 
@CathayPak 
@CGMeifangZhang #ShiheziUniversity #takeUsBackToChina… https://t.co/2bbr0RFfTB",FALSE,3,Zhou_Li_CHN,2022-12-06T15:40:22Z,TRUE,NA,1600153181819789312,1498657322670833668,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",skysaltandice,0,FALSE,FALSE,NA,NA
"#ShiheziUniversity #Xinjiang @Zhou_Li_CHN
@MFA_China @JiRongMFA @XiJinping_Chin @CGMeifangZhang @zlj517… https://t.co/qzFPlWZsIt",FALSE,7,NA,2022-12-06T15:40:04Z,TRUE,NA,1600153105026252803,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Emodad98,2,FALSE,FALSE,NA,NA
"#takeUsBackToChina
#giveusNOCs
#ShiheziUniversity
#Xinjiang
@Zhou_Li_CHN
@MFA_China
@JiRongMFA
@XiJinping_Chin… https://t.co/ncBrGRVzHU",FALSE,6,NA,2022-12-06T15:37:26Z,TRUE,NA,1600152442884456448,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rohitkhinchi18,8,FALSE,FALSE,NA,NA
It's sad to see how less shihezi university care for their students. We have invested so much time and fortune in t… https://t.co/O2lZgdEzIn,FALSE,4,NA,2022-12-06T15:27:45Z,TRUE,NA,1600150006333259776,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",skysaltandice,3,FALSE,FALSE,NA,NA
"RT @Orhaan82191733: #takeUsBackToChina
#giveusNOCs
#ShiheziUniversity
#Xinjiang @Zhou_Li_CHN

@MFA_China

@JiRongMFA

@XiJinping_Chin

@CGM…",FALSE,0,NA,2022-12-06T15:24:26Z,FALSE,NA,1600149170262020096,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Orhaan82191733,7,TRUE,FALSE,NA,NA
"RT @RaoAwai452: ##takeUsBackToChina
#giveusNOCs
#ShiheziUniversity
#Xinjiang@Zhou_Li_CHN

@MFA_China

@JiRongMFA

@XiJinping_Chin

@CGMeifa…",FALSE,0,NA,2022-12-06T15:23:53Z,FALSE,NA,1600149031459880961,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Orhaan82191733,6,TRUE,FALSE,NA,NA
"#takeUsBackToChina
#giveusNOCs
#ShiheziUniversity
#Xinjiang @Zhou_Li_CHN

@MFA_China

@JiRongMFA

@XiJinping_Chin… https://t.co/eX3K7MDQ4m",FALSE,8,NA,2022-12-06T15:23:42Z,TRUE,NA,1600148986916401152,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Orhaan82191733,7,FALSE,FALSE,NA,NA
"Prof. Iqbal Choudhary awarded #China Friendship Award
https://t.co/zIi6cQda2e via @DiplomaticIns 

#Pakistan… https://t.co/IooZieKe4P",FALSE,3,NA,2022-12-06T15:19:55Z,TRUE,NA,1600148036306575362,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",DiplomaticIns,0,FALSE,FALSE,NA,NA
"وزیر خزانہ سے برطانوی ہائی کمشنر کی یو این ڈی پی کے کنسلٹنٹ کے ہمراہ ملاقات!

#VoiceOfFriendship #DostiFM98… https://t.co/tQWR6r1XtN",FALSE,0,NA,2022-12-06T15:12:58Z,TRUE,NA,1600146286090498049,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DostiFM98,0,FALSE,FALSE,NA,NA
"اسحاق ڈار سے سری لنکا کے وزیر مملکت برائے خزانہ اور ڈپٹی سیکرٹری کی ملاقات!

#VoiceOfFriendship #DostiFM98… https://t.co/PTFiRJwdyW",FALSE,1,NA,2022-12-06T15:12:21Z,TRUE,NA,1600146131484233733,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DostiFM98,0,FALSE,FALSE,NA,NA
"#NEWS | Iqbal Choudhary receives China Friendship award from China
Details here 👇
https://t.co/RZZUqydKg8… https://t.co/EAOj2rrVUD",FALSE,0,NA,2022-12-06T15:04:21Z,TRUE,NA,1600144117065043970,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",GNPPakistan,0,FALSE,FALSE,NA,NA
"@cathaypak @OfficialDGISPR
I and rest of Pakistanis want to join the mourning of his excellency his highness Jiang… https://t.co/6Zytng4DKV",FALSE,0,CathayPak,2022-12-06T14:48:42Z,TRUE,NA,1600140178584088576,3612384374,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bilalrkhan786,0,FALSE,FALSE,NA,NA
The 🇨🇳 show continues for another two days at Alhamra on the Mall. @CathayPak @ForeignOfficePk #lahore #pakistan… https://t.co/xFcr0YlUv7,FALSE,0,NA,2022-12-06T14:44:50Z,TRUE,NA,1600139206365708288,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AlhamraLAC,0,FALSE,FALSE,NA,NA
RT @astudentinchina: As a medical students past 3 years went completely in waste. Online classes weren't helpful and everyone is aware of t…,FALSE,0,NA,2022-12-06T14:37:20Z,FALSE,NA,1600137317187993601,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",astudentinchina,1,TRUE,FALSE,NA,NA
"دیرپا امن و استحکام کے حصول تک دہشتگردی کیخلاف جنگ جاری رہے گی، آرمی چیف!

#VoiceOfFriendship #DostiFM98 #Pakistan… https://t.co/uCYkV2N1Iw",FALSE,0,NA,2022-12-06T14:34:29Z,TRUE,NA,1600136599718617089,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DostiFM98,0,FALSE,FALSE,NA,NA
RT @itsemanomar: Happening at @AlhamraLAC right now is a cultural tour on Chinese heritage 🇨🇳 🐉 @CathayPak https://t.co/od5Xc98wTl,FALSE,0,NA,2022-12-06T14:28:20Z,FALSE,NA,1600135052263706624,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AlhamraLAC,1,TRUE,FALSE,NA,NA
As a medical students past 3 years went completely in waste. Online classes weren't helpful and everyone is aware o… https://t.co/I5gWE6QSvI,FALSE,1,NA,2022-12-06T14:27:07Z,TRUE,NA,1600134745534304257,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",astudentinchina,1,FALSE,FALSE,NA,NA
"RT @CPEC_Official: Pakistan's sea food exports to china up 41pc in Jan-Oct 2022.

🇨🇳🤝🇵🇰

@AmbNong  @CathayPak @WangXianfeng8 

#China #Paki…",FALSE,0,NA,2022-12-06T14:24:57Z,FALSE,NA,1600134203286294528,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MuhyZaka,11,TRUE,FALSE,NA,NA
"RT @CPEC_Official: Pakistan's sea food exports to china up 41pc in Jan-Oct 2022.

🇨🇳🤝🇵🇰

@AmbNong  @CathayPak @WangXianfeng8 

#China #Paki…",FALSE,0,NA,2022-12-06T14:24:40Z,FALSE,NA,1600134132335611904,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ShaykShack,11,TRUE,FALSE,NA,NA
"Pakistan's sea food exports to china up 41pc in Jan-Oct 2022.

🇨🇳🤝🇵🇰

@AmbNong  @CathayPak @WangXianfeng8 

#China… https://t.co/cE309BAfRS",FALSE,45,NA,2022-12-06T14:21:00Z,TRUE,NA,1600133207017635843,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CPEC_Official,11,FALSE,FALSE,NA,NA
RT @PSCAsafecities: پنجاب سیف سٹیزاتھارٹی اور چینی کمپنی ہواوے نےمصالحتی معاہدے پر دستخط کردیے.چینی کونسل جنرل، صوبائی وزرااورآئی جی پنجاب…,FALSE,0,NA,2022-12-06T14:19:37Z,FALSE,NA,1600132861192986624,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tauseefsabih,8,TRUE,FALSE,NA,NA
RT @PSCAsafecities: پنجاب سیف سٹیزاتھارٹی اور چینی کمپنی ہواوے نےمصالحتی معاہدے پر دستخط کردیے.چینی کونسل جنرل، صوبائی وزرااورآئی جی پنجاب…,FALSE,0,NA,2022-12-06T14:19:34Z,FALSE,NA,1600132847284944896,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tauseefsabih,4,TRUE,FALSE,NA,NA
RT @PSCAsafecities: پنجاب سیف سٹیزاتھارٹی اور چینی کمپنی ہواوے نےمصالحتی معاہدے پر دستخط کردیے.چینی کونسل جنرل، صوبائی وزرااورآئی جی پنجاب…,FALSE,0,NA,2022-12-06T14:19:32Z,FALSE,NA,1600132839986540544,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tauseefsabih,1,TRUE,FALSE,NA,NA
RT @PSCAsafecities: سیف سٹی اورچینی کمپنی کےمابین مصالحتی معاہدے پر دستخط  کی تقریب۔چینی کونسل جنرل مسٹرزاؤشیرین،مشیرداخلہ پنجاب،وزیرپارلیم…,FALSE,0,NA,2022-12-06T14:19:00Z,FALSE,NA,1600132704988647424,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tauseefsabih,2,TRUE,FALSE,NA,NA
RT @PSCAsafecities: پنجاب سیف سٹیزاتھارٹی اور چینی کمپنی ہواوے نےمصالحتی معاہدے پر دستخط کردیے.چینی کونسل جنرل، صوبائی وزرااورآئی جی پنجاب…,FALSE,0,NA,2022-12-06T14:18:47Z,FALSE,NA,1600132649808326658,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tauseefsabih,6,TRUE,FALSE,NA,NA
"Dr. Arif Alvi reiterates resolve to complete projects under CPEC

@PresOfPakistan @ArifAlvi @NAofPakistan… https://t.co/sibBJiLV2d",FALSE,1,NA,2022-12-06T14:10:21Z,TRUE,NA,1600130527407001600,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VOMGlobal,0,FALSE,FALSE,NA,NA
